turn,intersection,org,dst,length
18704,18703,1970,593,3.5876169506919493
18708,18707,600,16695,10.746665553114596
18709,18707,16694,16695,11.66443557249971
18713,18712,16666,1971,0.18858035676506626
18717,18716,16700,16669,4.8755679306916155
18718,18716,16670,16669,6.017470202708704
18720,18719,595,16699,1.7154353743688149
18722,18721,16669,595,6.996690224962042
18723,18721,16669,596,7.6712913489333125
18725,18724,596,597,4.243353077163663e-05
18727,18726,597,598,3.2720685150717227e-05
18729,18728,598,1970,0.32603347197543675
18731,18730,16699,599,1.591978170925437e-05
18733,18732,599,600,0.6997341317433846
18735,18734,594,16694,0.14129311451733786
18739,18738,17254,16700,0.10204405948321446
18741,18740,16695,601,7.8267926608413125
18742,18740,16695,16696,8.47992145330569
18744,18743,16671,16670,0.033019445880505
18746,18745,1751,602,11.315334511673235
18747,18745,1751,7596,30.27153505926261
18748,18745,7336,602,23.227354735257325
18753,18752,602,1814,10.224812282372755
18754,18752,7629,1814,17.553771694475532
19066,19065,12353,514,10.609627078409558
19068,19067,12351,513,8.555917094698337
19070,19069,512,1039,5.285581970324549
19071,19069,512,12349,10.790947660586246
19073,19072,1039,12354,20.76416270087294
19074,19072,12352,12354,18.738275325578275
19075,19072,12352,12356,13.609217851011552
19077,19076,3141,12352,22.543583463394945
19078,19076,12282,1040,11.814236775408652
19079,19076,12282,12352,9.176911638917668
19081,19080,2696,1044,7.845597134152129
19082,19080,2696,3124,5.778806194451968
19083,19080,10152,1044,9.890037817628603
19084,19080,10152,3124,18.023129263791535
19086,19085,1045,9733,7.704989682630138
19087,19085,1045,10154,8.026255904346742
19088,19085,17014,9733,8.160090777169433
19089,19085,17014,10154,14.239151332155425
19091,19090,991,9571,6.339484998833045
19092,19090,991,10085,6.900667695579085
19093,19090,69622,9571,9.070768847965354
19094,19090,69622,10085,14.191818231145547
19098,19097,992,9560,8.468679821441105
19099,19097,992,9883,6.3117407313693965
19100,19097,9884,9560,9.928009156189658
19101,19097,9884,9883,16.021823792186165
19105,19104,993,9582,8.571302904826489
19106,19104,993,10087,8.351230249521919
19107,19104,10086,9582,11.546935241488697
19108,19104,10086,10087,16.53319811476296
19112,19111,994,9594,12.156393927580593
19113,19111,994,9885,13.839859556503718
19114,19111,9886,9594,15.666305424988504
19115,19111,9886,9885,25.45055667421243
19119,19118,995,9610,6.731952766888994
19120,19118,995,10089,10.232246632113846
19121,19118,10088,9610,11.450261886151674
19122,19118,10088,10089,21.57254266106103
19126,19125,996,9623,7.939892341641555
19127,19125,996,10090,10.060242946146698
19128,19125,10089,9623,11.854713046396745
19129,19125,10089,10090,18.81244247526128
19133,19132,997,9640,12.846466356487069
19134,19132,997,9888,7.928887086401111
19135,19132,9889,9640,18.66942586700739
19136,19132,9889,9888,25.8042793752211
19140,19139,3171,9325,0.745252762787312
19192,19191,8296,691,34.43659439852897
19193,19191,8296,694,35.84495892830408
19194,19191,8296,8297,27.615557124038517
19195,19191,10006,691,41.19489132342855
19196,19191,10006,694,40.73010445106941
19197,19191,10006,8297,20.150567088212004
19202,19201,516,8296,26.861380994139797
19203,19201,516,10001,37.63368754056534
19204,19201,8295,8296,34.301155837012246
19205,19201,8295,10001,24.895376445580908
19248,19247,10025,10026,18.97874444849819
19249,19247,10025,10075,13.379876429539696
19250,19247,10076,10026,12.906675531131176
19251,19247,10076,10075,17.333561821153896
19253,19252,10024,10074,15.140611074167374
19254,19252,10075,10074,14.679845213751436
19256,19255,8300,8301,24.167582555839445
19257,19255,8300,10061,18.110341732407278
19258,19255,13258,8301,15.673513865628053
19259,19255,13258,10061,25.849813442784864
19313,19312,16668,16810,16.613671069493662
19314,19312,8302,16810,13.883247683842415
19316,19315,1815,8284,18.524695324995246
19317,19315,1815,13255,16.37758603584072
68078,19315,68076,13255,11.516100646011598
68079,19315,68076,8284,19.869642165444716
19319,19318,8283,13256,15.77542325788479
19320,19318,13255,13256,21.454635050558842
19322,19321,13254,738,20.630618796067548
19323,19321,13254,13253,33.699681062619305
19325,19324,737,10028,20.857650007477154
19326,19324,737,10079,12.769184129250796
19327,19324,13257,10028,12.30949064552279
19328,19324,13257,10079,15.697917956220715
19330,19329,8281,737,20.528511085908598
19331,19329,8281,8282,11.271627949572105
19332,19329,10080,737,12.255083052684903
19333,19329,10080,8282,19.612618443329005
19335,19334,13253,1813,9.950026790652913
68080,19334,13253,68076,8.116345341207305
19337,19336,738,739,13.600044477216448
19338,19336,738,13495,17.87221098155156
19339,19336,1977,739,6.909679257518846
19340,19336,1977,13495,19.166239881276105
19342,19341,739,740,12.369289756531623
19343,19341,739,1976,7.9257468067734465
19344,19341,13494,740,12.44445731828066
19345,19341,13494,1976,14.850395449414751
19347,19346,740,741,20.754657030986156
19348,19346,742,741,17.782231857737916
19350,19349,743,742,27.710962714980614
19351,19349,743,8276,27.45120874669148
19352,19349,744,742,30.24837398430045
19353,19349,744,8276,23.786363589000064
19355,19354,8256,8255,30.242155989613327
19356,19354,8256,8277,21.49280613326177
19357,19354,10035,8255,19.2532807532239
19358,19354,10035,8277,24.65480222901356
19360,19359,8258,8257,27.279883524899475
19361,19359,8258,8275,23.727923191039167
19362,19359,8274,8257,17.405918013872043
19363,19359,8274,8275,23.80448092998396
19365,19364,751,752,31.83940954934345
19366,19364,751,8256,24.61954446575208
19367,19364,8257,752,33.725718711526824
19368,19364,8257,8256,44.506419013474506
19369,19364,8257,13245,29.809850873213794
19370,19364,8272,13245,33.39271193116798
19372,19371,7312,762,6.282498384393661
19374,19373,16811,1788,18.96052009646138
19375,19373,762,755,20.390685848457306
19376,19373,762,1788,10.599355655881068
19377,19373,1787,755,15.524280055769907
19379,19378,741,756,26.622064634769046
19380,19378,741,16811,25.72476704120224
19381,19378,755,756,29.031369849824575
19382,19378,755,6940,47.48848020291014
19383,19378,761,16811,35.69151268246354
19384,19378,761,6940,25.439383362716892
64249,19378,741,7287,68.32987678599353
64250,19378,755,7287,67.63066399675859
19386,19385,756,743,7.425187004449381
19387,19385,756,757,57.28663140682477
19388,19385,756,8258,53.782037305525996
19389,19385,760,761,45.909003998667465
19390,19385,6939,743,46.280425086744934
19391,19385,6939,757,48.72055281569941
19392,19385,6939,761,30.20737382042334
19393,19385,6939,8258,49.66774790143405
19394,19385,7286,743,53.00374077645147
19395,19385,7286,761,42.21556310369333
19397,19396,8254,8270,14.005346682232581
19398,19396,8255,8270,16.74879810381452
19400,19399,757,758,36.77778682915323
19401,19399,759,760,39.84806307619641
19402,19399,759,6945,30.107458854954523
19403,19399,759,7270,24.433688773692225
19404,19399,7193,758,38.915671329263745
19405,19399,7193,760,32.381586981163345
19406,19399,7193,7270,36.983446755978456
19407,19399,8275,758,34.17992867761849
19408,19399,8275,760,30.122514858191533
19409,19399,8275,6945,54.867489489767834
19410,19399,8275,7270,65.1205554446271
19412,19411,764,753,22.144598167582448
19413,19411,764,759,35.56841859948967
19414,19411,6974,753,24.42200147535719
19415,19411,6974,759,23.268404970410153
19417,19416,758,765,5.837117265558045e-05
19419,19418,752,767,0.00013453280853923774
19421,19420,753,766,9.291103282839856
19422,19420,753,8272,27.568801297815547
19423,19420,765,766,23.379699047530405
19425,19424,766,754,16.938853166672295
19426,19424,767,754,21.058917422123677
19428,19427,754,763,22.87083405454942
19429,19427,754,769,27.169200784532954
19430,19427,754,803,10.87664935643222
19597,19596,998,9658,6.5230588353591346
19598,19596,998,10092,9.629965829869203
19599,19596,10091,9658,10.932558223459642
19600,19596,10091,10092,20.146695566757703
19604,19603,999,9670,9.830250561011024
19605,19603,999,9890,8.057423423179683
19606,19603,9891,9670,12.819148223950371
19607,19603,9891,9890,19.970764905657475
19643,19642,763,764,27.721621507700775
19644,19642,763,7250,22.62957965324538
19645,19642,768,764,34.41834893295491
19646,19642,768,7250,18.672854841672063
19647,19642,7269,764,19.361848723666554
20350,20349,8246,8245,39.18867536382798
20351,20349,8246,9959,22.913938594339918
20352,20349,8246,13249,31.408231359309557
20353,20349,9960,8245,22.15282504343374
20354,20349,9960,13249,24.998142596373484
20355,20349,13250,9959,24.971931162663388
20497,20496,14671,16988,13.059880410454731
20498,20496,12077,16988,14.536371513497514
20514,20513,16984,16665,15.335033044066362
20515,20513,16984,7313,9.054295356566714
20521,20520,16810,1815,15.963177926435815
20522,20520,16810,1975,17.163793154339505
20528,20527,1000,9686,11.470855810953452
20529,20527,1000,10095,7.054915292621748
20530,20527,10094,9686,13.067462125534815
20531,20527,10094,10095,17.87936680982926
20586,20585,16988,16990,17.622142774862063
20587,20585,16988,16994,11.881788558101823
20589,20588,16990,14173,42.3979907983619
20590,20588,16990,12082,16.94874037276917
20591,20588,16990,12084,8.580007467835923
20592,20588,12086,14173,19.95958409154009
20593,20588,12085,14173,11.744763688391908
20595,20594,980,12077,13.975276626468347
20596,20594,17270,14667,13.711495600411823
20597,20594,17270,12077,23.814688892181678
20598,20594,12103,14667,15.3489658395141
20600,20599,17050,980,17.18705994761666
20601,20599,14172,980,20.477206938544295
20602,20599,14172,17023,9.029689906646912
20603,20599,14172,12103,24.972623055129283
20605,20604,14173,16989,8.704612649683455
20606,20604,14173,12078,9.788631316701837
20608,20607,16989,12055,15.623640835471598
20609,20607,16989,14172,10.019401271829967
20610,20607,12079,12055,10.4232353427886
20611,20607,12079,14172,15.192880674398538
20613,20612,1993,16615,23.026628849623393
20614,20612,1993,3127,28.98377627031448
20615,20612,3123,3127,33.02864099627707
20616,20612,3123,3128,28.791385080832363
20617,20612,3124,3127,33.01610544653095
20618,20612,3125,16615,22.03682658462971
20619,20612,3125,3127,16.04893172605998
68044,20612,3125,3128,6.298307330423425
20621,20620,981,17009,5.3359911297038165
20622,20620,981,17010,13.302060091921781
20623,20620,981,17014,36.766162606989454
20624,20620,981,3122,35.153300849918885
20625,20620,17011,3125,18.68845055526026
20626,20620,17011,3126,20.217622735805783
20627,20620,17013,17014,6.047482226887897
20628,20620,17013,3122,13.042247976338384
20629,20620,17013,3125,21.18315706036135
20630,20620,3205,17014,35.34783558718764
20631,20620,3205,3122,31.80519110941985
65671,20620,3205,17010,14.546904256253718
73065,20620,73054,3125,6.735526435255944
73066,20620,3205,73054,11.525620330983015
20634,20633,16442,3205,1.765553695863006
20635,20633,3126,2012,27.002387827031658
20636,20633,3126,16613,18.907918299116883
20637,20633,3127,2012,22.713858599267155
20638,20633,3127,2487,8.475487784262565
20639,20633,3128,16613,23.51377334574806
20641,20640,2024,981,9.985065651211611
20643,20642,982,10037,35.44684926722832
20644,20642,10078,1019,16.280597075899806
20645,20642,10078,10037,14.69751867179161
20646,20642,10079,10037,8.347949749790917
20647,20642,10079,10198,28.893799265077764
20649,20648,10066,983,4.748165732891028
20650,20648,10127,747,6.905628698275999
20651,20648,10127,10178,23.12693733391346
64716,20648,64715,747,7.093830354891571
20653,20652,9791,9897,9.331707101423211
20654,20652,9791,10121,23.824895087866576
20655,20652,10193,9897,21.60691704738179
20656,20652,10193,10121,23.063944428266538
20657,20652,10207,10208,18.56128568848659
20659,20658,9513,9793,11.675337653755445
20660,20658,9513,10192,18.192575381775594
20661,20658,10121,9793,18.21569389538118
20662,20658,10121,10192,13.515899601846586
20664,20663,9744,10114,16.768138571325846
20665,20663,9744,10205,12.405543170359184
20666,20663,10112,10114,28.37799437714462
20667,20663,10112,10205,13.744150322902593
20753,20752,8344,8343,12.792221614231682
20754,20752,8344,17268,20.289046692961126
20755,20752,11121,8343,27.252255786594063
20756,20752,11121,17268,14.909861592948316
20814,20813,1001,9697,10.074098819868551
20815,20813,1001,9892,7.019917416844374
20816,20813,9947,9697,18.25239858778184
20817,20813,9947,9892,24.574118972882115
20821,20820,9935,1002,9.589491843440538
20822,20820,9935,10096,9.296036227804342
20823,20820,10095,10096,21.286791340200487
20827,20826,9946,9947,18.21195469385004
64767,20826,64752,9947,6.02519711457462
20830,20829,1003,9951,8.949880012581728
20831,20829,1003,10108,9.268981304088971
20832,20829,10097,9951,12.90638515510746
20833,20829,10097,10108,25.225871918972615
20837,20836,1005,10110,12.355736168020737
20838,20836,1008,1006,17.97975877036614
20839,20836,1008,9732,24.95766213882432
20840,20836,9948,1006,11.912716971268894
20841,20836,9948,9732,13.52085189644119
20843,20842,17021,1010,16.567807773056277
20844,20842,17021,9915,29.80510471119406
20845,20842,9940,1010,23.811018806932278
20846,20842,9940,9915,29.00896197882543
20847,20842,9940,10175,19.35385056925742
70331,20842,1009,70330,18.094408517263272
20849,20848,1006,9949,17.526394257930615
20850,20848,9731,9949,22.57538858167134
20851,20848,9731,10053,60.12705376787585
20852,20848,9950,1004,24.512242610521493
20853,20848,9950,1005,22.9742431035587
20855,20848,10108,10053,19.722010836263053
20857,20856,1004,1008,5.69664967090619
20858,20856,1004,9955,10.990116218866504
20860,20856,10052,1008,24.492685672171245
20861,20856,10052,10206,11.113397640100015
71760,20856,1004,10206,10.419454882510774
20863,20862,1010,17022,14.937573753704765
20864,20862,1010,9948,21.326745469712673
20865,20862,9904,17022,27.12460193904184
20866,20862,10110,1009,22.057836216109305
20867,20862,10174,17022,24.158387167660493
20868,20862,10174,9948,18.65684074216497
20870,20869,17022,1011,12.15918718419817
20871,20869,17022,10051,25.255080063417267
20872,20869,17022,10177,24.69420143393086
20873,20869,9955,1011,17.231972732404255
20874,20869,10206,1011,16.100604170862077
20875,20869,10206,10177,15.453721155152177
73568,20869,9955,10051,25.97625765113775
73573,20869,10206,10051,19.914096852363354
20877,20876,17008,17021,26.006821286486886
20878,20876,17008,9939,43.94111834751717
20879,20876,17008,10111,19.342962510772956
20881,20876,1011,17021,12.282523981328314
20882,20876,1011,9939,40.194909892297424
20883,20876,1011,10111,23.115054490476776
20884,20876,10050,17021,27.99310002609887
20885,20876,10050,9939,47.69008741819857
20886,20876,10050,10111,22.077898844732587
70332,20876,70330,9939,7.069993779393873
20888,20887,10166,1012,0.00018760986084400745
20890,20889,10170,1013,2.4163448700970642
20892,20891,1013,10167,31.483457761547225
20893,20891,1013,10168,17.225253176938654
20894,20891,9430,10167,13.41215998471227
20895,20891,9430,10168,10.699946036964258
20897,20896,9914,9911,30.976839399587128
20898,20896,9914,10191,18.88266677251635
20899,20896,10168,9911,11.42359997186451
20900,20896,10168,10191,16.064798362536877
67228,20896,9912,9913,30.4495128398225
20902,20901,1012,9429,22.217970528730103
20903,20901,1012,10169,31.783750141259738
20905,20901,10191,9429,8.87423274198728
20906,20901,10191,10169,7.055661972738751
20908,20907,10167,9401,17.508042582046187
20909,20907,10167,10164,29.079004416134637
20910,20907,10190,9401,11.68155164752011
20911,20907,10190,10164,12.40993443240572
20913,20912,9903,9912,20.58375600446319
20914,20912,9911,9905,21.159756169503666
20915,20912,9911,10190,10.827169979591666
20916,20912,10165,9905,16.602238960708835
20917,20912,10165,9912,5.209832881155293
20918,20912,10165,10190,16.823330525485094
20920,20919,9905,9909,21.075427214833695
20921,20919,9910,1014,15.035640804963345
20922,20919,9910,9903,21.700578498581635
20923,20919,10163,1014,18.04270510205819
20924,20919,10163,9903,16.773253516905548
20925,20919,10163,9909,10.113717859089757
20927,20926,1014,9369,7.128504346910326
20928,20926,1014,10162,5.278464923202095
20929,20926,10159,9369,15.49998400650897
20930,20926,10159,10162,21.38875598342589
20932,20931,9906,1015,14.798998749328781
20933,20931,9906,9910,19.165982811608863
20934,20931,9909,9907,20.081363425009215
20935,20931,10161,1015,18.631045946026347
20936,20931,10161,9907,13.615666469822836
20937,20931,10161,9910,17.84416443514493
20939,20938,1015,9343,9.441973907254582
20940,20938,1015,10159,5.635333109913768
20941,20938,10157,9343,14.185246183682244
20942,20938,10157,10159,19.16062553303022
20944,20943,1016,9941,12.10532319040162
20945,20943,1016,10112,6.694756142738587
20946,20943,10111,9941,16.95963777204898
20947,20943,10111,10112,22.424421327351276
20949,20948,1017,9746,14.953892737296911
20950,20948,1017,9893,11.014769744976247
20951,20948,9894,9746,16.571396072338896
20952,20948,9894,9893,25.70389343297258
20954,20953,1018,9764,14.735925146640522
20955,20953,1018,9895,11.488283973388882
20956,20953,9896,9764,15.65113559585364
20957,20953,9896,9895,20.65371479313243
20959,20958,16696,8279,39.016066949941134
20960,20958,16696,10034,48.37038597285924
20961,20958,16696,10130,43.640660597035144
20962,20958,8276,8279,62.29961586131759
20963,20958,8276,10034,61.147793399471034
20964,20958,8276,10130,40.74717217081093
20965,20958,8276,16671,37.24734388439633
20966,20958,8276,13494,23.041608444508324
20967,20958,10033,16671,46.20082006071849
20968,20958,10033,13494,39.17459264396726
20969,20958,10179,13494,36.67082008928808
20970,20958,13495,8279,31.109035163777794
20971,20958,13495,10034,43.30527005170422
64772,20958,13495,10130,43.7076626622367
20973,20972,1019,10029,11.473777565499612
20974,20972,1019,10080,13.620259506729196
20975,20972,10188,10029,20.419228426439105
20976,20972,10188,10080,30.85007793821093
20978,20977,10063,1020,6.735332161635037
20979,20977,10063,10196,4.481766944383802
20980,20977,10063,10197,2.8149103043599157
20982,20981,1021,1024,9.335687069148557
20983,20981,1021,9921,14.082054652864484
20984,20981,1021,10139,12.79021631611446
20985,20981,9782,1024,16.551561851163164
20986,20981,9782,9921,14.49260342852264
20987,20981,9782,10139,5.811019906787934
20989,20988,1024,1025,12.866589723299438
20990,20988,1024,9780,32.39304815641384
20991,20988,9377,1025,19.43141224046727
20992,20988,9377,1026,16.350674919095233
20993,20988,9377,9780,16.4443816250665
20994,20988,9920,1025,20.325003217494906
20995,20988,9920,1026,27.802393332104614
20996,20988,10138,1026,27.37998135841661
20997,20988,10138,9780,30.25811357855672
20999,20998,1025,1027,8.482177144316573
21000,20998,1025,9376,70.31850086142131
21001,20998,1025,9922,27.440158136562687
21002,20998,1026,10142,22.113571820707314
21003,20998,9779,1027,25.90578227646166
21005,20998,9779,9922,24.608356224325295
21006,20998,9779,10142,16.837708223071147
21007,20998,9880,1022,20.227397163143085
21008,20998,10141,1023,23.22704381597549
10201790,20998,9779,9376,75.25308738038494
21010,21009,1022,1021,13.98054594227281
21011,21009,1023,1021,13.00996750480895
21012,21009,1023,9781,7.814148601476095
21013,21009,1027,1021,10.379177755313172
21014,21009,1027,9781,17.80751660193709
21016,21015,9875,1028,8.69710827780286
21017,21015,9875,9880,14.959985399069152
21018,21015,9922,9859,13.20435100109864
21019,21015,10145,1028,19.726780871228247
21020,21015,10145,9859,5.58504150668093
21021,21015,10145,9880,19.995102298928273
21023,21022,1028,9773,8.446182564404053
21024,21022,1028,10141,7.234329958441694
21025,21022,10144,9773,7.523731563174186
21026,21022,10144,10141,12.223698966953451
21028,21027,1029,9770,19.37885495866662
21029,21027,1029,10146,12.393722751316997
21030,21027,9347,9770,28.130714392431187
21031,21027,9347,10146,28.41526678106415
21032,21027,10143,9770,27.666313251305713
21033,21027,10143,10146,26.19471450078445
21037,21036,9859,9877,10.538953540647304
21038,21036,9861,9875,12.21670407537702
21039,21036,10148,1029,21.338317091585445
21040,21036,10148,9875,5.83080749356815
21041,21036,10148,9877,17.647682285524912
21043,21042,514,3136,19.43559524595173
21044,21042,514,10189,10.664872101055057
21045,21042,1030,3136,6.4289835012295775
21046,21042,1030,10189,7.351105365145936
21048,21047,1237,12834,21.909936437372938
21049,21047,12285,1031,17.419078524074926
21050,21047,12285,12834,12.123954475638307
21052,21051,1032,9672,15.176938424415681
21053,21051,1032,12841,13.445732398506305
21054,21051,12840,9672,14.912114383929806
21055,21051,12840,12841,21.938769598544127
21057,21056,12120,1033,22.512328253705146
21058,21056,12120,12085,24.670726542465815
21059,21056,12758,1033,24.759175163200226
21060,21056,12758,12085,20.905187112851472
21061,21056,12758,12117,21.19521312161589
21063,21056,12836,12085,19.24540539824293
21064,21056,12836,12117,15.604966939124552
21066,21065,1033,1034,20.16396487894045
21067,21065,1033,12086,5.103459517941923
21068,21065,1033,12842,18.236164720074377
21069,21065,12082,12842,10.974706463520015
21070,21065,12831,12086,13.410613780248834
21072,21071,1034,12837,8.294897965807472
21073,21071,12084,12837,12.551994422645459
21077,21076,8202,1036,8.954303211450307
21078,21076,8202,12839,6.659991412227043
21079,21076,12838,1036,11.414823487602309
21080,21076,12838,12839,18.603476471498293
21082,21081,1036,1035,21.28422430759833
21083,21081,1036,12831,20.405259775364243
21084,21081,1036,12843,7.617032733228367
21085,21081,12832,12831,20.967744442388167
21086,21081,12842,12843,20.39596504291202
21088,21087,1035,12836,11.061157539047937
21089,21087,1035,13188,14.117807675495637
21090,21087,12835,12836,16.166969229233988
21091,21087,12835,13188,11.47274417123962
21093,21092,1038,1238,10.63506323092761
21094,21092,1038,12355,10.46780380222879
21095,21092,1038,12833,8.052827945650359
21096,21092,12354,1238,13.365518925669555
21097,21092,12354,12355,5.894984908558481
21098,21092,12354,12833,19.679870021734917
21100,21099,1037,1038,19.432162750176637
21101,21099,1037,12351,8.808741099234506
21102,21099,1037,12830,18.665344265266686
21103,21099,12349,12830,22.064969225541986
21104,21099,12844,12351,21.60842244749192
21106,21105,8201,1037,6.740429590834942
21107,21105,8201,12353,5.391760021146919
21108,21105,12841,12353,18.556354124087093
21110,21109,513,16430,21.868417594901384
21111,21109,1040,512,5.731095382870232
21112,21109,1040,1030,19.34862636785376
21113,21109,1040,16430,18.995888048580664
21114,21109,3144,512,21.286156187091137
21116,21115,2014,1043,7.122742150457905
21117,21115,2014,2560,6.765129627934118
21119,21118,1043,3141,17.657314758103272
21120,21118,2561,1041,14.802442715279685
21121,21118,2561,3141,12.889362389150325
21123,21122,1041,1042,19.734100420114522
21124,21122,1041,2023,21.650687873806834
21125,21122,2021,3144,24.258533339124646
21126,21122,16430,2023,24.137187586501536
21128,21127,1042,2034,15.863554425283015
21129,21127,3136,2034,20.204076292237936
21131,21130,1047,9852,13.768780012703605
21132,21130,1048,1046,14.942774626677227
21133,21130,1048,1049,36.692576349096534
21134,21130,9856,1046,16.835166977804334
21136,21135,9753,1050,12.060487223807755
21137,21135,9753,10150,15.088295491433012
21138,21135,10153,10150,24.89128647871788
21140,21139,1046,9919,13.710812284205796
21141,21139,1050,1047,19.027761007207076
21142,21139,1050,1051,22.152820641989578
21143,21139,1050,9919,7.6881553441508155
21144,21139,9862,1047,14.629726305530896
21146,21145,1049,9322,35.88284293288071
21147,21145,1049,17015,24.444763424774326
21148,21145,1051,9322,18.66790431401359
21149,21145,1051,17015,24.09053016624497
21150,21145,1051,10152,23.94558100050012
21151,21145,10149,17015,34.479573835110756
21152,21145,10149,10152,40.97577321816594
21154,21153,1813,1974,9.542759650539764
21155,21153,1975,1974,11.236865927303905
21157,21156,1052,9755,9.419351576417622
21158,21156,1052,10147,6.983031743690209
21159,21156,10150,9755,10.758948142265847
21160,21156,10150,10147,14.311407516652377
21162,21161,9349,1053,20.890742417353497
21163,21161,9349,16797,15.208273124263734
21164,21161,9780,1053,14.477733874862702
21165,21161,9780,16797,21.11695635363817
21167,21166,1054,9796,14.067762247962913
21168,21166,1054,10138,10.347308776227406
21169,21166,10134,9796,15.069340925483134
21170,21166,10134,10138,17.97369551350865
21172,21171,1055,9857,13.242658080548315
21173,21171,1055,10185,7.1536033085857
21174,21171,1057,9410,22.980090422674355
21175,21171,9808,1056,31.407518758352943
21176,21171,9808,9410,12.333206546398674
21177,21171,9808,9857,42.85244554691569
21178,21171,9808,10134,10.948082950769141
21179,21171,9808,10185,42.73793177630546
21180,21171,9879,1056,14.827171943207379
21181,21171,10133,10134,30.53053347297065
21183,21182,1058,9812,13.198307459780388
21184,21182,1058,10133,8.7499243164746
21185,21182,10132,9812,11.7418647099665
21186,21182,10132,10133,14.289185825441313
21200,21199,1974,1973,6.998998418599893
21201,21199,1974,1977,8.145442316727246
21523,21522,1236,1237,9.843914165677068
21524,21522,12833,1237,9.4592513710825
21561,21560,9625,1258,14.867818932143477
21562,21560,9625,1259,12.128116117837513
21564,21563,1258,9644,13.078347830511591
21565,21563,1260,9644,12.527012388577388
23031,23030,601,17254,0.024500478166849124
23044,23043,1973,16664,10.1723598789522
23045,23043,1976,16664,12.27894524312409
23047,23046,1788,16984,11.744539605271909
23048,23046,16664,16984,24.240015293042195
23049,23046,16664,1787,10.787271224137292
23051,23050,16665,1751,8.19709437437943
23052,23050,16665,1972,10.862843989412605
23054,23053,1814,16667,10.360562560536799
23055,23053,1972,16667,10.25647696195304
23057,23056,16667,16701,8.63306676395798
23058,23056,16667,16666,20.20979062514182
23059,23056,17280,16666,10.49481466297819
23061,23060,1971,1766,10.150906441569385
23062,23060,1971,1978,12.7986554063692
23064,23063,1764,16668,16.260741331174618
23065,23063,1978,16668,16.376267883548724
23351,23350,2078,16631,22.150753666544382
23352,23350,2078,16795,28.943677722374666
23353,23350,2146,16631,31.442829497652475
23354,23350,2146,16795,25.273290687815688
23358,23357,2144,16634,20.905555273093906
23359,23357,2144,2145,18.605772699796585
23360,23357,2515,16634,32.4453016232877
23361,23357,2515,2145,19.515083894417995
23393,23392,2145,2146,22.76529894359686
23394,23392,2145,2513,18.163464136329292
23395,23392,16633,2146,18.24244238059052
23396,23392,16633,2513,28.457248201641317
23400,23399,2513,2041,15.150739006683683
23401,23399,2513,16796,21.068173725584575
23402,23399,2716,2041,19.15717355822499
23403,23399,2716,16796,9.864185939708833
23449,23448,2135,2044,24.675541881108987
23450,23448,2135,16800,21.29637520311801
23451,23448,2532,2044,17.05976166441549
23452,23448,2532,16800,30.76027379720417
23506,23505,2645,2646,34.677406877841264
23507,23505,2645,16804,25.50239470351826
23508,23505,16632,2646,25.771271940309276
23509,23505,16632,16804,34.72495167684889
23543,23542,2041,2042,20.616012592106337
23544,23542,2041,2515,11.240399409411062
23545,23542,16797,2042,14.732590532796463
23546,23542,16797,2515,16.824278535408173
23550,23549,2042,2043,20.066411757482456
23551,23549,2042,2525,12.218978813725213
23552,23549,16799,2043,14.26618213160543
23553,23549,16799,2525,18.108802603929217
23557,23556,2043,2106,10.438801737954948
23558,23556,2043,2135,12.99858233274412
23560,23559,2044,2136,30.51162162960418
23561,23559,2044,2534,21.13194535483248
23562,23559,16801,2136,19.075175309534153
23563,23559,16801,2534,23.812887319432427
23570,23569,16631,2035,16.793923057840235
23571,23569,16631,2148,23.247806640360995
23572,23569,16794,2035,21.79049393723551
23573,23569,16794,2148,19.97917956131935
23578,23577,2148,1989,27.0329094128493
23579,23577,2148,17016,12.867600708891107
23580,23577,2171,1989,16.743529383218693
23581,23577,2171,17016,23.063512019277347
23585,23584,1989,3191,9.74675269829799
23586,23584,2326,1987,13.624838492402606
23587,23584,17015,3191,12.09530461531583
23588,23584,3191,1987,14.672616011589003
23594,23593,1987,1990,8.68694775358453
23595,23593,1987,2176,8.982940422684232
23599,23598,1990,1992,31.613263771643354
23600,23598,1990,2696,28.56962661939079
23601,23598,2038,1992,29.39016626431582
23602,23598,2038,2696,33.93753222544575
23606,23605,1992,1993,10.493242543527414
23607,23605,1992,2177,10.623142615256008
23612,23611,2012,2013,15.47936543785594
23613,23611,2012,2196,9.96928649832952
23615,23614,2013,2014,14.960939941608332
23616,23614,2013,2211,9.81470410308914
23617,23614,2749,2014,8.300411664210925
23618,23614,2749,2211,11.109203091161717
23622,23621,2023,16442,14.57696576735299
23623,23621,2748,2021,18.794897367476576
23624,23621,2748,16442,5.923008748332326
23625,23621,2748,2749,19.936445300341294
23626,23621,16613,2021,16.862819465777008
65670,23621,16613,2749,10.0674912872523
23631,23630,2034,17028,10.127243460037944
23632,23630,2034,3121,11.241375824014598
25033,25032,2646,2137,13.141243221323387
25034,25032,2646,2647,23.34680849093337
25035,25032,16803,2137,17.368119300876565
25036,25032,16803,2647,17.26304148461874
25182,25181,2487,2747,3.033654407297264
26229,26228,17027,2024,16.74179962038783
26230,26228,17027,2748,11.514694966486395
26231,26228,3121,2024,19.035813526594552
26232,26228,3121,2748,6.412895052735946
26411,26410,2136,16802,20.674474160370004
26412,26410,2136,3171,35.0100404528271
